start	end	versus	chrom
38687475	38704660	right	chr18
38716146	38756878	right	chr18
38762366	39107290	left	chr18
39118849	39142052	right	chr18
39147423	39251218	left	chr18
39256872	39366100	right	chr18
39372082	39745761	left	chr18
39751146	39768618	right	chr18
39774324	39952907	left	chr18
39958334	40079041	right	chr18
40084612	40096244	left	chr18
40102264	40274545	right	chr18
40280541	40354944	left	chr18
40360729	40389775	right	chr18
40395159	40602462	left	chr18
40607899	40723263	right	chr18
40728674	40792098	left	chr18
40798003	40936155	right	chr18
40947411	41056860	left	chr18
41062233	41143093	right	chr18
41148784	41258130	left	chr18
41263533	41332757	right	chr18
41338594	41424438	left	chr18
41430183	41511053	right	chr18
41528087	41579795	left	chr18
41591099	42080102	right	chr18
42085868	42114719	left	chr18
42126075	42149302	left	chr18
42154946	42252863	right	chr18
42258335	42275794	left	chr18
42281211	42321779	right	chr18
42327571	42436540	left	chr18
42453670	42488519	right	chr18
42493950	42620832	left	chr18
42626388	42643901	right	chr18
42649187	42764404	left	chr18
42770062	42873801	right	chr18
42879329	43126535	left	chr18
43132166	43293559	right	chr18
43299185	43414274	left	chr18
43431579	43655785	right	chr18
43661517	43758910	left	chr18
43764945	43793854	right	chr18
43805105	44173096	left	chr18
44178850	44374547	right	chr18
44380191	44397380	left	chr18
44403081	44564097	right	chr18
44569959	44598804	left	chr18
44604374	44707850	right	chr18
44713588	45305734	left	chr18
45311558	45386219	right	chr18
45391906	45518854	left	chr18
45524450	45679471	right	chr18
45685188	45782954	left	chr18
45794670	46387059	right	chr18
46392717	46479085	left	chr18
46484398	46565349	right	chr18
46570654	46973246	left	chr18
46978906	47203428	right	chr18
47209101	47283723	left	chr18
47289606	47393262	right	chr18
47398793	47559854	left	chr18
47565688	47588709	right	chr18
47594533	47726695	left	chr18
47732410	47784405	right	chr18
47789637	47922166	left	chr18
47927644	47968272	right	chr18
47985170	48111978	right	chr18
48117600	48209723	left	chr18
48215516	48278509	right	chr18
48284155	48359336	left	chr18
48365095	48457099	right	chr18
48462823	48531432	left	chr18
48537165	48721650	right	chr18
48738378	48870794	left	chr18
48876451	48979920	right	chr18
48986057	49072176	left	chr18
49077963	49141310	right	chr18
49146759	49239060	left	chr18
49244473	49256031	right	chr18
49273298	49365235	right	chr18
49371217	49382800	left	chr18
49388290	49796571	right	chr18
49802164	49813986	left	chr18
49825322	49848470	left	chr18
49853975	50020668	right	chr18
50026575	50038251	left	chr18
50043793	50055388	right	chr18
50060873	50078528	left	chr18
50084221	50153306	right	chr18
50159036	50578699	left	chr18
50595966	50716642	left	chr18
50722595	50848881	right	chr18
50854753	50975171	left	chr18
50981179	51004093	right	chr18
51010080	51050076	left	chr18
51055826	51188023	right	chr18
51194009	51268691	left	chr18
51274444	51423883	right	chr18
51429354	51458248	left	chr18
51464156	51521581	right	chr18
51527204	51590609	left	chr18
51596156	51717370	right	chr18
51722832	51884143	left	chr18
51889502	51998989	right	chr18
52010190	52108043	left	chr18
52125545	52372813	right	chr18
52378296	52562167	left	chr18
52568141	53131805	right	chr18
53137164	53194869	left	chr18
53200796	53379082	right	chr18
53384617	53465182	left	chr18
53470942	53534382	right	chr18
53540008	53603001	left	chr18
53608959	53695198	right	chr18
53701012	54132129	left	chr18
54137897	54201257	right	chr18
54206645	54304467	left	chr18
54310512	54511738	right	chr18
54517230	54545986	left	chr18
54557707	54621051	left	chr18
54626837	54799405	right	chr18
54804946	54885631	left	chr18
54891128	54948645	right	chr18
54954144	55023645	left	chr18
55029038	55132699	right	chr18
55138544	55431787	left	chr18
55437557	55534916	right	chr18
55546454	55655829	left	chr18
55661751	55707802	right	chr18
55719307	55822899	left	chr18
55828101	55862696	right	chr18
55868834	55954941	left	chr18
55960595	56524243	right	chr18
56535583	56639020	left	chr18
56644737	56673754	right	chr18
56679176	56955265	left	chr18
56961301	56990144	right	chr18
57001566	57024395	right	chr18
57035667	57133642	left	chr18
57139249	57208545	right	chr18
57213852	57288781	left	chr18
57294534	57461360	right	chr18
57467304	57484566	left	chr18
57489975	57616852	right	chr18
57622352	57639893	left	chr18
57645119	57656860	right	chr18
57662549	57679991	left	chr18
57685810	57892704	right	chr18
57898504	58162759	left	chr18
58168642	58186086	right	chr18
58191578	58329594	left	chr18
58340906	58421443	right	chr18
58427438	58507666	left	chr18
58513697	58525390	right	chr18
58530818	58616930	left	chr18
58622647	59088894	right	chr18
59094538	59399166	left	chr18
59404915	59445232	right	chr18
59450665	59663426	left	chr18
59669422	59680726	right	chr18
59686706	59853418	left	chr18
59859018	60002733	right	chr18
60014140	60071727	left	chr18
60077833	60692853	right	chr18
60698805	60727223	left	chr18
60732885	60819650	right	chr18
60825047	61049461	left	chr18
61055203	61135683	right	chr18
61141486	61152680	left	chr18
61158796	61198668	right	chr18
61204532	61394189	left	chr18
61400175	61566678	right	chr18
61578515	61589917	left	chr18
61595396	61624189	right	chr18
61629865	61992618	left	chr18
61998096	62182120	right	chr18
62188084	62291258	left	chr18
62296906	62521266	right	chr18
62527285	62549948	left	chr18
62556030	62694097	right	chr18
62699377	62711150	left	chr18
62717051	62872036	right	chr18
62877993	63125156	left	chr18
63130602	63378321	right	chr18
63383931	63493149	left	chr18
63498681	63619789	right	chr18
63625548	63699945	left	chr18
63705957	63729126	right	chr18
63734797	63907234	left	chr18
63912832	63970557	right	chr18
63976254	64056822	left	chr18
64062442	64401524	right	chr18
64407263	64585642	left	chr18
64591501	64602854	right	chr18
64620219	64631791	right	chr18
64637316	64838423	left	chr18
64844423	64867578	right	chr18
64873348	64953900	left	chr18
64959487	65482715	right	chr18
65488363	65856157	left	chr18
65873717	66109192	left	chr18
66114914	66459910	right	chr18
66471790	66488760	right	chr18
66494474	66845297	left	chr18
66862559	67449145	right	chr18
67454796	67650215	left	chr18
67655927	67730957	right	chr18
67736705	67828772	left	chr18
67834168	67851456	right	chr18
67857591	68081546	left	chr18
68087375	68144872	right	chr18
68150749	68455200	left	chr18
68461273	68512805	right	chr18
68518350	68645026	left	chr18
68651040	68713942	right	chr18
68720037	68765903	left	chr18
68771609	68892283	right	chr18
68898313	68932700	left	chr18
68944334	68961198	left	chr18
68967284	69168367	right	chr18
69173949	69208614	left	chr18
69214395	69289269	right	chr18
69294999	69565301	left	chr18
69571094	69668677	right	chr18
69674596	69754824	left	chr18
69760425	69864375	right	chr18
69869902	69938992	left	chr18
69944547	69973210	right	chr18
69984819	70059858	left	chr18
70065216	70502478	right	chr18
70508158	70939654	left	chr18
70944901	70968084	right	chr18
70974070	70985614	left	chr18
71008583	71111909	left	chr18
71117821	71209889	right	chr18
71215560	71301776	left	chr18
71307152	71572135	right	chr18
71577498	71623681	left	chr18
71629483	71744587	right	chr18
71750236	71865373	left	chr18
71870811	71980336	right	chr18
71985777	72089542	left	chr18
72094993	72181388	right	chr18
72187125	72302009	left	chr18
72307817	72400060	right	chr18
72405540	72497658	left	chr18
72503547	72561052	right	chr18
72566550	72727470	left	chr18
72733565	72836762	right	chr18
72842477	72963376	left	chr18
72969278	73061014	right	chr18
73067067	73141803	left	chr18
73147183	73244992	right	chr18
73250833	73279736	left	chr18
73291048	73308308	left	chr18
73320084	73722322	right	chr18
73727983	73768504	left	chr18
73774223	73889405	right	chr18
73894801	74044648	left	chr18
74049900	74125048	right	chr18
74130510	74268873	left	chr18
74274425	74377981	right	chr18
74389323	74556406	left	chr18
74561728	74590412	right	chr18
74596306	74608142	left	chr18
74613478	74797501	right	chr18
74803171	74826519	left	chr18
74843845	74855242	left	chr18
74860704	75016202	right	chr18
75022098	75096618	left	chr18
75102515	75182744	right	chr18
75188403	75297670	left	chr18
75303843	75412997	right	chr18
75418726	75775373	left	chr18
75780866	76074093	right	chr18
76079801	76120174	left	chr18
76125842	76206561	right	chr18
76212102	76650335	left	chr18
76656302	76679488	right	chr18
76684824	76765804	left	chr18
76771121	77006955	right	chr18
77012620	77334640	left	chr18
77340356	77697188	right	chr18
77702676	78285265	left	chr18
78290776	78313900	right	chr18
78319946	78412003	left	chr18
78417489	78492490	right	chr18
78498156	78515169	left	chr18
78520820	78630409	right	chr18
78635802	78693716	left	chr18
78699249	78802954	right	chr18
78808400	78848710	left	chr18
78854340	78992342	right	chr18
78998060	79038556	left	chr18
79044307	79067470	right	chr18
79073252	79147615	left	chr18
79153748	79228081	right	chr18
79234086	79308710	left	chr18
79314547	79378042	right	chr18
79383758	79487199	left	chr18
79492979	79630798	right	chr18
79636716	79728364	left	chr18
79734427	79820396	right	chr18
79826199	79843364	left	chr18
79849428	80154233	right	chr18
80159589	80355445	left	chr18
80361140	80384059	right	chr18
80389888	80464620	left	chr18
80470342	80556790	right	chr18
80562142	80631437	left	chr18
80637231	80671456	right	chr18
80677359	80792201	left	chr18
80798084	80867125	right	chr18
80872924	81280862	left	chr18
81286624	81298173	right	chr18
81304043	81424779	left	chr18
81430388	81539801	right	chr18
81545412	81649269	left	chr18
81654558	81764069	right	chr18
81769519	81787001	left	chr18
81792912	81873474	right	chr18
81879061	81896360	left	chr18
81902051	82091752	right	chr18
82097722	82222654	left	chr18
82228339	82613617	right	chr18
82619488	82688518	left	chr18
82694207	82814726	right	chr18
82820594	83326599	left	chr18
83332330	83355479	right	chr18
83361151	83470239	left	chr18
83476352	83539284	right	chr18
83545068	83562402	left	chr18
83568009	83706078	right	chr18
83711959	83740700	left	chr18
83746521	83901824	right	chr18
83907188	83930171	left	chr18
83936110	83964795	right	chr18
83970465	84091624	left	chr18
84097024	84200442	right	chr18
84206263	84361658	left	chr18
84367114	84643486	right	chr18
84649330	84677672	left	chr18
84683416	84741017	right	chr18
84746655	85023159	left	chr18
85051478	85086181	right	chr18
85091997	85224418	left	chr18
85235546	85275728	right	chr18
85281834	85425577	left	chr18
85430934	85465848	right	chr18
85471401	85499997	left	chr18
85505844	85598113	right	chr18
85603695	85626917	left	chr18
85632450	85764789	right	chr18
85770381	85833668	left	chr18
85845098	85896702	right	chr18
85902403	85937080	left	chr18
85948692	85971782	left	chr18
85977507	85988860	right	chr18
85994779	86046604	left	chr18
86052334	86224510	right	chr18
86230138	86316793	left	chr18
86322561	86339627	right	chr18
86357046	86454702	right	chr18
86460458	86632722	left	chr18
86638501	86770991	right	chr18
86776841	86885920	left	chr18
86891402	86960881	right	chr18
86966361	86995373	left	chr18
87006472	87035314	left	chr18
87041094	87138700	right	chr18
87144647	87225203	left	chr18
87230923	87391853	right	chr18
87397845	87478264	left	chr18
87489705	87575905	right	chr18
87581551	87800283	left	chr18
87805870	87909479	right	chr18
87926794	87972820	left	chr18
87978120	88076083	right	chr18
88082026	88191235	left	chr18
88196687	88294670	right	chr18
88300209	88380764	left	chr18
88386627	88519058	right	chr18
88524621	88536151	left	chr18
88542098	88892674	right	chr18
88904186	89393127	left	chr18
89398364	89415962	right	chr18
89421480	89542245	left	chr18
89548084	89605630	right	chr18
89611344	89749202	left	chr18
89754886	89818569	right	chr18
89835790	89910483	left	chr18
89915871	90099942	right	chr18
3145621	3484880	right	chr19
3490549	3513740	left	chr19
3519159	3737821	right	chr19
3743339	3852630	left	chr19
3858674	3881793	right	chr19
3887097	3956260	left	chr19
3967825	4059714	right	chr19
4071178	4140065	left	chr19
4145824	4249704	right	chr19
4255145	4353202	left	chr19
4358943	4393242	right	chr19
4398792	4600448	left	chr19
4606161	4669077	right	chr19
4686679	4801703	right	chr19
4807193	4899504	left	chr19
4905107	5019856	right	chr19
5025612	5106205	left	chr19
5111778	5232884	right	chr19
5238646	5347666	left	chr19
5353749	5405134	right	chr19
5410961	5508846	left	chr19
5514336	5641062	right	chr19
5646595	5727196	left	chr19
5732757	5784993	right	chr19
5790452	5888421	left	chr19
5894182	5991909	right	chr19
5997526	6101060	left	chr19
6106653	6204659	right	chr19
6210240	6302185	left	chr19
6308067	6359907	right	chr19
6365704	6560842	left	chr19
6566716	6814313	right	chr19
6820043	6946388	left	chr19
6952296	7073314	right	chr19
7078621	7217028	left	chr19
7222713	7377812	right	chr19
7383716	7998747	left	chr19
8027740	8056559	right	chr19
8096484	8631110	right	chr19
8637245	8700413	left	chr19
8705772	8832385	right	chr19
8838016	8936104	left	chr19
8941625	9016546	right	chr19
9022259	9459439	left	chr19
9470640	9919090	right	chr19
9924915	10023063	left	chr19
10028640	10115005	right	chr19
10120291	10310281	left	chr19
10315842	10546169	right	chr19
10551887	10626634	left	chr19
10632113	10747145	right	chr19
10752817	11259150	left	chr19
11264951	11304859	right	chr19
11310725	11529103	left	chr19
11534952	11966464	right	chr19
11972249	12351403	left	chr19
12380105	12414913	right	chr19
12420414	12587519	left	chr19
12592803	12736654	right	chr19
12754215	12811448	right	chr19
12817090	12829042	left	chr19
12834263	12852057	right	chr19
12857587	12903600	left	chr19
12909476	13001553	right	chr19
13006769	13340464	left	chr19
13357943	13461100	right	chr19
13472868	13507083	left	chr19
13518694	13576129	right	chr19
13582238	13673945	left	chr19
13691341	13817964	right	chr19
13823362	13927053	left	chr19
13932646	14036508	right	chr19
14041962	14070878	left	chr19
14076759	14168487	right	chr19
14174500	14185638	left	chr19
14191281	14634285	right	chr19
14640179	15059693	left	chr19
15071094	15180784	right	chr19
15192092	15278314	left	chr19
15284108	15445100	right	chr19
15450711	15542860	left	chr19
15548707	15571564	right	chr19
15577142	15680797	left	chr19
15686393	15933666	right	chr19
15939658	16290346	left	chr19
16296245	16445335	right	chr19
16457112	16571848	left	chr19
16577835	16612348	right	chr19
16623590	16640894	right	chr19
16646931	16756310	left	chr19
16761648	16870879	right	chr19
16877008	16986316	left	chr19
16991740	17095309	right	chr19
17100927	17141082	left	chr19
17146783	17302500	right	chr19
17307845	17612800	left	chr19
17618706	17716361	right	chr19
17722260	17831556	left	chr19
17836800	17940560	right	chr19
17946245	17992213	left	chr19
17997769	18020964	right	chr19
18026565	18084074	left	chr19
18095714	18176506	right	chr19
18182120	18268125	left	chr19
18274163	18389125	right	chr19
18394716	18429454	left	chr19
18435129	18711123	right	chr19
18716795	19009911	left	chr19
19015870	19027091	right	chr19
19032874	19050200	left	chr19
19056130	19085025	right	chr19
19090407	19194006	left	chr19
19199721	19337648	right	chr19
19343459	19401117	left	chr19
19406843	19458683	right	chr19
19464498	19475927	left	chr19
19487182	19625363	right	chr19
19631099	19688605	left	chr19
19694211	19820835	right	chr19
19826378	19895627	left	chr19
19901370	19947187	right	chr19
19953089	20125448	left	chr19
20131281	20246566	right	chr19
20257902	20315318	left	chr19
20321076	20418925	right	chr19
20424557	20556953	left	chr19
20573792	20671575	right	chr19
20677594	20740864	left	chr19
20752014	20930483	right	chr19
20936275	20947770	left	chr19
20953426	21137781	right	chr19
21143437	21200689	left	chr19
21206373	21580215	right	chr19
21586039	21614974	left	chr19
21620683	21781643	right	chr19
21787414	21924916	left	chr19
21936817	22212817	left	chr19
22218667	22374031	right	chr19
22379339	22425756	left	chr19
22431509	22563403	right	chr19
22569386	22810867	left	chr19
22816651	23092689	right	chr19
23098297	23391637	left	chr19
